Date,^GSPC,VGK,EWJ,EEM,FXI,AGG,HYG,GLD,DBC,VNQ,BTC-USD,DX-Y.NYB
2018-09-07,1282.6245,700.3892,371.1463,747.8474,181.9046,134.8034,248.1972,464.399,523.0474,345.8227,406.5429,1003.9692
2018-09-14,1299.0468,684.1151,379.0859,731.4331,185.7796,131.3478,249.196,459.4454,513.7609,344.457,393.2397,1050.2243
2018-09-21,1225.8922,684.9034,402.0508,750.3805,188.2988,128.1744,238.5925,443.6845,516.3823,349.7111,411.2944,1073.8322
2018-09-28,1234.6208,695.3118,391.735,756.0538,185.0698,128.9785,242.1479,454.5351,499.9889,354.3394,402.2243,1094.0679
2018-10-05,1155.1582,720.0967,400.0029,747.3044,186.1986,125.4113,242.5544,455.579,503.1293,352.4805,419.2189,1107.1908
2018-10-12,1165.0757,745.5246,408.5303,738.2964,188.9638,123.6259,240.7832,454.5971,493.7618,357.5088,430.75,1123.6035
2018-10-19,1169.3017,765.31,402.7369,739.4118,193.4649,121.9633,235.0909,461.1663,490.024,363.4048,432.8933,1117.4167
2018-10-26,1130.8928,785.3885,406.6818,729.2148,194.3194,122.6482,233.0864,459.2082,484.6097,362.7423,425.7071,1103.0245
2018-11-02,1135.8293,788.1995,401.6503,745.4746,199.3319,123.1691,232.8891,459.8219,474.9273,368.8213,432.5274,1089.9486
2018-11-09,1149.6871,818.0701,409.8708,755.8609,195.9259,120.8471,236.6129,460.6961,469.589,372.7559,430.7587,1098.4863
2018-11-16,1125.9449,781.1988,408.1374,763.9295,200.2977,121.6097,229.8584,459.3363,469.2882,383.7081,436.0174,1086.2362
2018-11-23,1154.2424,760.5854,398.7542,766.2307,198.8368,124.3721,235.821,467.4471,463.4905,387.205,419.8519,1062.7081
2018-11-30,1145.0528,769.3268,399.992,766.5389,198.7579,127.1266,234.642,458.0236,449.042,381.7659,409.9092,1018.3389
2018-12-07,1138.1718,783.2479,402.5679,783.7184,201.2933,127.4269,235.3734,458.506,443.3298,380.8241,413.6663,1020.3955
2018-12-14,1166.1116,795.3258,416.0645,782.4688,204.2543,127.5067,240.5019,451.8869,445.3822,385.1037,409.4411,1058.2772
2018-12-21,1142.7898,778.6555,436.0297,768.1648,206.0557,127.9553,233.9291,449.9174,451.363,380.7711,424.6374,1058.6178
2018-12-28,1223.5347,759.8172,427.3825,770.2126,204.9838,126.6631,231.6983,455.4991,442.0958,377.2218,419.9666,1046.0808
2019-01-04,1221.9054,770.0026,428.6715,776.9875,199.5225,127.9874,229.9737,460.747,439.1527,375.6509,413.4872,1034.7312
2019-01-11,1230.5467,748.2866,423.1344,779.4109,198.7094,125.035,234.3626,471.2324,430.2474,375.9749,412.6543,1020.5031
2019-01-18,1218.2129,754.3145,420.907,781.0319,192.4288,126.9869,232.5018,492.3542,420.6218,375.9195,409.9388,998.9899
2019-01-25,1168.435,733.2789,422.471,775.9764,190.7752,125.0624,231.6837,498.4739,429.3327,369.4676,396.0735,982.7206
2019-02-01,1154.0406,748.0615,420.0591,777.0567,187.9413,123.6985,230.5832,510.2621,425.4947,370.2518,370.3581,984.4885
2019-02-08,1156.7865,736.7781,427.2606,769.735,190.1107,124.4602,231.9924,514.9207,432.0195,365.8063,363.5515,1006.1318
2019-02-15,1154.37,747.7123,435.1237,760.3839,192.6472,125.6736,227.7016,510.1973,414.5144,362.78,356.6356,982.1099
2019-02-22,1143.0853,752.8252,443.3806,762.7237,193.989,124.1446,229.1451,504.7429,414.9743,360.3873,354.9936,1025.6694
2019-03-01,1158.5638,757.5915,438.2153,771.5004,185.7032,122.8654,222.6175,503.9054,407.1719,354.4453,356.3474,1033.1874
2019-03-08,1159.789,731.4967,437.5064,773.0603,184.7459,121.1087,217.3404,494.6273,401.8628,357.1932,358.1761,1020.3164
2019-03-15,1147.5247,744.7495,449.3556,746.6822,181.7724,119.2384,212.8117,509.1804,397.5807,346.2898,358.3687,1037.9636
2019-03-22,1190.1863,757.9385,433.9038,757.7606,183.8853,116.6834,211.726,497.8774,398.6959,349.7777,358.2457,1055.5706
2019-03-29,1196.2226,750.1892,414.1236,747.0306,184.8907,116.569,210.2405,488.6834,396.5977,359.1553,356.8342,1059.4425
2019-04-05,1248.0851,764.4038,423.3492,754.7255,182.1844,114.3911,211.6982,490.3775,391.6024,355.0206,361.7412,1054.297
2019-04-12,1304.5115,774.3347,423.3473,771.41,181.0236,116.4901,211.3373,482.134,390.8737,359.2418,351.3942,1041.8325
2019-04-19,1291.8523,780.9114,436.9054,795.4507,179.1278,115.3331,211.4913,478.5028,390.749,349.4532,350.4029,1038.8054
2019-04-26,1312.0645,788.5276,443.3718,776.3312,173.23,113.2192,216.0824,471.9673,388.7389,344.3386,354.329,1047.7648
2019-05-03,1294.7983,803.2922,451.6482,745.7117,172.6709,111.2367,213.2568,470.1707,387.7451,340.0512,346.7801,1064.3722
2019-05-10,1242.3313,781.8971,434.1044,771.8217,173.4521,112.7786,211.1441,469.5531,383.7273,336.0769,363.0972,1086.9865
2019-05-17,1174.2154,781.4702,427.5247,766.1644,171.8207,110.9328,215.5764,472.93,387.6521,341.26,367.4668,1117.2871
2019-05-24,1144.0845,781.8687,406.7488,793.7649,168.6531,110.8484,210.4174,476.7893,390.5905,341.7619,372.3391,1118.7951
2019-05-31,1122.4578,759.432,412.3961,799.93,168.42,108.8243,209.3692,480.2323,384.2021,344.2464,367.4382,1105.7141
2019-06-07,1080.4254,762.1088,404.5588,775.4277,160.6677,108.0725,206.2531,475.9547,378.2374,344.1658,352.4127,1123.1001
2019-06-14,1089.5624,753.6004,387.2779,770.6595,164.7303,109.9626,207.0006,476.4826,374.9726,353.5933,351.8404,1153.4064
2019-06-21,1076.8759,749.833,399.0288,754.2454,162.772,108.7983,211.8033,474.5824,375.0631,354.95,350.8716,1178.4094
2019-06-28,1079.0883,732.685,394.872,745.5325,164.9517,110.2795,212.9861,471.2252,373.9342,357.2073,348.4767,1158.511
2019-07-05,1067.9611,733.1469,379.245,752.6603,162.8128,111.0749,212.8527,479.9487,361.5741,362.5334,346.1966,1160.3453
2019-07-12,1071.6901,729.9768,370.8593,758.4845,163.6796,113.2905,216.5855,491.229,374.3633,365.8018,347.1772,1174.7018
2019-07-19,1116.1982,714.9591,378.4853,777.9,164.7714,112.1747,212.3455,493.9445,374.0517,359.6876,355.3728,1164.3556
2019-07-26,1117.5928,712.4689,374.0463,768.1131,165.4555,112.4076,213.5303,482.6667,374.1344,364.6349,356.9567,1163.6744
2019-08-02,1140.9176,704.7936,373.9205,761.8551,163.5864,112.4135,215.2252,486.958,378.2707,369.5365,349.9638,1168.6048
2019-08-09,1133.546,700.5174,366.8299,750.041,164.8285,112.0745,212.9108,480.733,393.0339,370.51,346.6024,1179.0585
2019-08-16,1179.5505,662.3848,370.8214,742.1579,161.7761,112.6841,212.0379,473.3087,396.4078,371.6559,338.042,1161.2098
2019-08-23,1153.6093,665.5577,370.0816,743.8754,157.7946,112.907,210.3004,462.7497,396.4222,375.0357,340.6292,1133.0333
2019-08-30,1140.3886,660.9757,363.3258,738.2925,157.7528,113.2487,209.0271,466.1351,398.533,368.886,333.3736,1149.7669
2019-09-06,1093.1316,677.1125,356.6718,774.0462,159.5482,111.5777,210.3748,447.825,388.9663,367.0393,323.4665,1145.2887
2019-09-13,1113.1487,671.3918,362.0404,757.5156,159.3756,111.6963,212.1394,429.6348,379.872,371.8387,333.2183,1141.7077
2019-09-20,1113.2453,672.1724,369.3631,755.1162,161.4427,110.204,210.9988,429.7559,381.4731,369.8977,335.6191,1147.3016
2019-09-27,1097.6781,674.6398,374.8676,760.8068,160.7829,112.4329,216.1207,416.8506,371.1475,376.5517,332.47,1192.8948
2019-10-04,1077.5632,677.0068,373.3243,765.584,161.3437,111.4813,216.4409,414.7047,380.6682,374.4166,327.1377,1210.513
2019-10-11,1100.8097,685.4345,362.5921,768.5796,159.1371,108.44,214.3403,411.3018,378.4145,371.8541,327.009,1181.8847
2019-10-18,1119.7767,696.6943,348.6827,769.4548,160.0598,108.9812,215.4844,402.273,376.0771,380.1726,320.1944,1208.3025
2019-10-25,1095.2937,688.5846,336.286,768.2054,161.895,108.7409,212.377,406.9602,378.29,382.6731,315.3163,1206.6515
2019-11-01,1040.1631,720.2933,341.2226,769.0593,154.4266,110.2032,211.4252,409.2083,381.7243,375.9417,310.9048,1203.9447
2019-11-08,1016.0129,688.6059,344.2134,769.1211,159.0074,113.0832,216.1139,414.1531,380.8047,379.5372,299.574,1212.5296
2019-11-15,1033.5505,684.9086,351.3684,757.1456,155.8403,112.3501,211.043,410.3395,382.0663,379.991,305.1469,1237.855
2019-11-22,984.7009,691.188,349.4434,756.2235,155.2503,113.4704,213.6649,418.5546,378.4392,385.8813,313.7212,1279.4494
2019-11-29,1002.7963,652.5108,337.0076,776.8396,150.0521,116.1409,214.2218,418.228,373.9272,388.7078,307.2066,1254.6529
2019-12-06,1061.1249,659.8244,343.3052,778.4851,150.0736,118.5011,215.6568,416.4923,369.851,380.303,308.2357,1218.3482
2019-12-13,1059.3084,639.5773,346.6558,777.693,149.4066,118.4373,217.6639,412.2369,365.2951,378.607,294.7805,1226.6426
2019-12-20,1092.6616,658.0008,338.321,765.5912,146.6178,115.5435,214.1949,423.4753,367.4341,387.4005,293.5957,1203.284
2019-12-27,1131.7197,656.8766,331.0725,778.2949,148.3141,116.4616,213.2334,431.0773,367.8366,387.3256,307.3751,1244.4955
2020-01-03,1120.7902,662.0051,321.7995,768.7917,147.5569,117.7498,218.0158,428.2506,367.4443,381.7626,316.0881,1233.5379
2020-01-10,1122.1986,677.5595,319.8979,773.7528,149.3974,118.9692,214.6022,431.6211,360.5776,379.3084,313.2419,1245.6633
2020-01-17,1107.469,679.3635,322.8293,775.7721,147.8007,118.6534,216.0928,432.3496,367.642,383.011,307.4938,1277.568
2020-01-24,1113.9926,676.9346,332.1644,763.8045,149.3123,121.4507,213.3208,451.2977,373.5636,388.1946,305.5084,1285.1641
2020-01-31,1055.5938,680.2216,347.7325,781.7759,149.0051,121.5115,211.1532,456.6198,380.8355,386.6759,304.4082,1249.9449
2020-02-07,1062.8179,686.8908,353.8788,781.2416,146.2527,118.8423,214.1433,458.009,375.0819,392.1653,316.6328,1248.6133
2020-02-14,988.4706,661.5507,355.1973,790.0508,145.0958,121.363,218.4013,448.0572,377.8943,403.4372,324.7129,1219.8448
2020-02-21,996.5508,637.1056,350.2795,786.5237,146.3101,123.0711,221.5225,451.8057,376.6602,407.1391,326.299,1223.0155
2020-02-28,983.4551,632.4599,352.1126,782.3432,149.6115,122.5202,223.4391,464.2009,376.2499,420.3773,324.1066,1223.4917
2020-03-06,985.5003,638.265,350.3317,767.0441,149.1816,122.9704,230.4977,470.7956,374.1431,424.1297,329.2156,1203.4423
2020-03-13,1021.0882,615.4273,354.1771,758.4557,152.0231,122.6433,236.362,467.3797,364.1784,429.4713,341.666,1152.1561
2020-03-20,1001.7558,630.0476,369.9235,758.4273,147.0142,124.0302,231.8403,465.7224,349.3081,435.3365,340.3356,1130.1361
2020-03-27,1008.2435,667.6957,372.2706,774.5356,146.0558,120.6571,235.1158,460.9891,341.0819,435.3251,341.4722,1134.6497
2020-04-03,1015.5021,680.1206,376.1918,779.0213,147.4359,117.8537,240.4721,450.6687,337.7865,439.5798,340.4282,1131.7685
2020-04-10,1020.3296,699.4818,372.9651,790.6459,147.3931,122.7371,242.1838,460.9906,342.2812,436.3355,328.7809,1179.822
2020-04-17,1012.0484,673.3327,379.2487,771.9589,150.9979,120.9125,242.6161,454.9719,336.6683,443.9491,321.1664,1205.5808
2020-04-24,1004.8467,664.3585,376.7217,775.3883,153.0162,120.6844,240.8145,461.255,328.3162,441.7618,318.8529,1240.3293
2020-05-01,1004.2954,643.9183,387.6578,802.4251,152.9551,115.9203,250.9396,467.8194,321.5115,439.0992,325.7233,1237.4412
2020-05-08,1021.4252,655.9333,390.7071,802.255,154.2938,116.432,252.9032,480.2386,326.0584,434.0181,326.7453,1248.5541
2020-05-15,1062.7662,643.6035,392.6808,811.886,153.4615,116.5928,249.3386,475.8791,322.7408,434.3441,341.2107,1259.258
2020-05-22,1082.92,657.405,381.617,797.8331,153.5244,120.1695,252.1381,486.1454,323.8863,436.5225,340.4186,1264.6166
2020-05-29,1107.5061,645.5365,375.4749,795.8312,153.6299,120.2851,252.7914,482.6947,320.8949,444.6695,349.7275,1291.7804
2020-06-05,1085.4765,643.7029,377.8588,790.8353,153.8585,125.1972,253.7344,487.1378,332.5395,439.2843,364.5431,1309.5033
2020-06-12,1120.4443,660.6512,369.2116,781.8389,152.6138,126.3166,250.9684,476.8765,343.371,431.6253,370.5227,1300.5805
2020-06-19,1070.5104,669.7788,367.1533,769.3155,157.9812,125.7726,248.5317,493.4038,351.2476,431.4478,369.4182,1322.6468
2020-06-26,1037.3606,649.2162,366.8442,779.8116,153.9755,125.8472,251.1489,498.4108,360.5827,427.3014,366.2434,1317.5092
2020-07-03,1013.2266,670.8537,374.1036,775.9972,153.9463,123.4743,245.882,504.5529,366.6249,422.4043,364.9086,1348.5738
2020-07-10,1031.0217,650.47,357.6999,781.0468,154.5019,122.4045,243.951,526.489,371.7563,435.9244,371.8006,1349.4818
2020-07-17,1009.4034,643.1838,356.1409,788.3877,157.183,122.9948,244.1156,522.2908,366.8239,446.9232,373.8853,1382.4529
2020-07-24,968.5255,671.1081,370.5235,776.3162,158.6374,120.3954,247.8758,532.2928,370.6803,447.8586,390.1873,1417.1842
2020-07-31,957.0525,685.1286,369.6551,778.1374,156.7075,123.6411,250.8077,518.5937,371.0086,437.7107,421.7659,1421.3941
2020-08-07,930.3086,695.0227,369.8419,774.8943,157.622,123.6352,244.3253,517.8542,366.1331,446.1144,422.7216,1386.2589
2020-08-14,962.9776,716.9157,361.5512,784.2497,158.0416,126.2034,250.7173,521.0062,366.3666,469.2551,417.2349,1400.9889
2020-08-21,1008.1028,745.3858,367.3992,774.942,154.7397,126.4908,249.8262,510.2477,365.9337,488.2136,411.2888,1397.4107
2020-08-28,991.4289,725.7048,362.8223,778.3676,159.206,129.1678,247.4076,498.2291,363.2293,501.2524,415.0101,1400.6411
2020-09-04,984.612,728.8178,381.9973,779.0627,161.8968,127.9901,242.7056,484.8312,375.1673,508.0813,421.2077,1413.7471
2020-09-11,980.9476,740.3748,379.8996,783.3613,163.5499,126.3897,247.3215,481.2558,379.9941,508.7059,408.8631,1444.646
2020-09-18,1009.9706,716.7276,379.7767,767.5261,167.079,125.3234,245.3553,492.095,389.1061,520.8073,422.4262,1452.7849
2020-09-25,1026.6248,731.9963,388.6614,760.7008,170.9768,129.4104,245.9253,498.2741,405.7081,524.2689,420.9743,1461.824
2020-10-02,967.3343,757.4274,396.9873,762.9715,169.4591,132.1204,244.4216,497.513,411.4629,533.1242,416.8835,1493.0522
2020-10-09,938.6321,768.3436,368.1084,772.1437,167.7521,132.3265,248.3647,497.4055,421.4728,532.9899,429.9071,1513.7195
2020-10-16,952.0921,765.2512,367.2243,769.0004,166.5078,134.9051,243.1536,499.5965,434.1171,544.8626,426.6706,1500.1542
2020-10-23,955.9356,748.9254,351.2412,752.5552,162.3538,135.2109,239.8056,495.7036,442.1859,550.4841,432.971,1551.4339
2020-10-30,975.372,745.1781,352.7455,760.9053,161.276,136.6443,243.1929,501.461,443.5994,555.3438,439.0417,1578.6405
2020-11-06,978.4673,769.6295,360.3371,764.4367,159.1879,138.3849,246.6809,514.2888,433.2708,561.0085,459.3675,1626.2322
2020-11-13,995.2397,770.3811,367.6161,766.9208,159.5439,142.065,244.842,516.6093,442.8698,566.1284,455.5804,1638.6631
2020-11-20,997.443,762.2024,361.3658,778.5356,156.1888,140.1834,244.9819,512.642,438.8424,551.7869,457.2885,1708.9319
2020-11-27,993.8269,758.7351,359.9105,786.9544,159.6044,144.9725,247.1311,518.7146,440.6171,554.5548,469.3514,1729.3242
2020-12-04,1006.7288,744.5526,350.9368,767.9394,162.4748,146.5904,248.6832,514.1965,456.6647,544.8051,484.2733,1733.0178
2020-12-11,997.7185,753.0597,332.1025,777.1821,161.5929,143.7968,248.8292,524.4113,473.5727,545.9499,486.4033,1775.7614
2020-12-18,951.0421,766.8931,338.8643,780.3664,166.0959,148.763,248.1282,519.7029,471.9511,529.4581,489.2599,1780.827
2020-12-25,999.7965,785.1002,339.5232,775.9545,169.4007,149.3389,239.5169,522.0701,479.8246,541.737,498.1685,1719.6784
2021-01-01,1043.1703,782.3073,346.1948,788.3341,171.6948,152.0525,240.4884,537.0352,490.9279,536.5782,484.9368,1740.4654
2021-01-08,1053.8221,800.5975,356.9598,797.6855,173.3005,152.5906,236.9353,538.3935,505.3492,534.3262,515.3411,1737.4468
2021-01-15,1068.5931,826.136,353.0151,798.9976,180.5508,149.9544,235.0011,559.4728,503.5728,545.0998,520.924,1697.3452
2021-01-22,1059.804,839.4746,349.7665,806.4489,189.7122,149.7501,226.1055,584.8236,508.512,558.4561,504.9871,1748.4936
2021-01-29,1067.0061,860.631,359.0361,792.4329,191.1776,148.9897,229.0636,589.924,502.2085,555.816,514.8807,1733.4126
2021-02-05,1052.144,886.6257,376.0545,786.2027,196.251,154.1917,233.423,588.4353,505.3336,559.4979,520.9411,1742.4451
2021-02-12,1046.1897,855.6315,365.8888,772.6407,193.5064,154.6001,228.756,612.8657,514.7651,554.6105,521.6292,1736.8852
2021-02-19,1035.5875,830.3665,367.508,773.9834,195.9829,157.5235,223.9971,614.2108,515.5574,565.4079,519.4253,1772.7764
2021-02-26,1023.2948,841.2195,354.3586,767.1768,195.9696,159.3341,224.4911,615.8083,522.2194,565.7431,496.6526,1814.5422
2021-03-05,990.3325,856.7523,369.887,791.0435,191.8305,162.772,224.2371,619.7458,510.021,575.6359,494.5749,1799.2195
2021-03-12,1013.8381,870.2851,384.9815,789.1065,189.8897,162.7424,228.1694,622.1801,503.4616,568.6771,497.6152,1782.5155
2021-03-19,1009.8796,880.6382,384.4813,796.8619,192.2863,168.3026,235.1854,612.7588,500.2964,577.061,503.4742,1792.2909
2021-03-26,990.8584,906.1679,382.0944,778.9582,193.1878,170.1033,236.5417,615.88,516.3771,587.1989,498.1532,1824.9196
2021-04-02,983.4166,892.9621,374.2437,771.9333,189.1982,172.4181,231.4667,591.0689,493.0915,584.2649,490.0862,1868.4425
2021-04-09,966.2301,857.8808,378.2404,778.4268,187.2919,171.1801,226.4612,583.638,497.4653,589.1294,484.0708,1887.2107
2021-04-16,954.1431,838.3748,386.8491,778.7644,189.1157,168.0614,226.4716,582.8249,493.1985,577.8119,484.4865,1845.8244
2021-04-23,937.2931,817.4929,389.3199,780.17,191.4324,174.0027,222.455,576.5814,498.2844,580.9523,486.3168,1850.455
2021-04-30,925.6218,800.6321,391.1031,777.3282,186.2089,172.9972,219.8078,565.162,493.9499,576.1467,497.0622,1849.6707
2021-05-07,915.9776,805.6827,386.8281,788.7464,183.4539,173.0287,221.078,550.5451,488.7872,587.323,518.7715,1737.1908
2021-05-14,906.2298,797.2026,373.41,807.9078,180.787,173.0427,222.9981,553.8037,487.8173,621.2645,519.8526,1753.3427
2021-05-21,940.4393,812.5173,366.7662,809.7766,182.0593,174.745,227.8878,560.6579,492.4716,637.8547,522.4015,1763.9692
2021-05-28,962.0712,816.5493,358.1284,813.8976,179.4505,177.3571,229.2262,570.5397,493.8789,642.4659,511.3801,1765.0699
2021-06-04,963.4296,798.5796,372.3044,820.1545,180.0246,179.722,227.1276,572.2795,500.2983,653.4572,497.4875,1753.6887
2021-06-11,940.9669,802.3317,358.0172,811.2773,178.1247,186.5361,223.9987,575.9115,502.0077,661.6838,508.5815,1694.0136
2021-06-18,935.2784,790.1213,357.2897,798.4138,176.2862,190.4141,225.4805,575.7778,489.1466,661.0208,519.4385,1696.2166
2021-06-25,924.4464,806.9509,348.9742,792.4324,178.7339,188.5366,224.5516,590.412,496.6719,645.3109,513.9697,1743.7426
2021-07-02,922.4125,823.4111,350.7874,793.836,176.2968,189.6381,218.4817,586.467,496.4447,628.9181,497.0406,1760.8934
2021-07-09,887.1203,786.6906,336.5394,802.1637,174.1426,184.8601,221.4692,597.6393,486.246,629.8457,495.2902,1782.8427
2021-07-16,936.9943,792.8442,330.7841,807.4935,174.8532,187.9779,223.8991,604.8944,476.9874,627.7884,507.8934,1766.6262
2021-07-23,935.0283,802.2073,317.7391,796.6089,174.323,183.5812,223.3329,600.773,480.7393,609.7337,513.7422,1768.252
2021-07-30,945.7099,811.4991,313.3862,791.2386,173.5569,187.6923,222.1748,614.5989,484.6802,609.1175,520.9977,1756.7554
2021-08-06,953.6262,830.4075,313.0357,772.9513,175.0203,191.8573,228.2675,613.9064,477.9462,616.627,504.114,1725.0716
2021-08-13,948.781,839.1938,327.1899,773.9477,176.3364,192.1887,235.7731,611.6515,488.5329,621.1489,513.5721,1713.2958
2021-08-20,964.4879,803.5923,316.6127,784.2254,177.5925,192.9579,236.0462,599.8942,487.1882,614.7293,518.9755,1749.0351
2021-08-27,979.8696,810.1958,320.4798,777.9413,178.3581,194.1397,235.8886,608.5097,474.4103,608.4071,514.6902,1770.5618
2021-09-03,962.9909,806.357,320.3698,768.3863,185.0337,195.1304,236.8941,616.8836,479.6895,600.0079,493.7336,1803.2855
2021-09-10,977.1134,799.3688,303.76,758.9866,188.3404,200.2279,233.4017,610.9374,482.9697,594.0224,490.3295,1768.9751
2021-09-17,974.0639,783.0161,298.4973,756.0343,191.7691,198.2036,232.203,623.7283,486.805,593.6887,484.7127,1830.4019
2021-09-24,991.8449,762.9802,301.1565,742.5756,189.1653,202.5291,236.7522,635.1622,489.0384,582.3108,493.1269,1862.9681
2021-10-01,1022.5061,710.4559,300.1201,719.1193,191.0766,199.5224,244.8834,632.2176,505.8589,575.947,492.1567,1921.146
2021-10-08,1016.7486,723.0647,292.3802,734.0304,194.7778,202.5004,248.2251,612.8259,514.1626,561.8174,485.5606,1861.7964
2021-10-15,1023.5965,736.341,298.1943,726.7513,188.8483,204.6105,249.4017,591.2837,508.8361,561.1791,477.8353,1836.2113
2021-10-22,1031.836,725.8627,295.4555,713.7013,187.2352,204.1473,249.725,592.6802,515.9204,557.1214,477.1024,1840.291
2021-10-29,1059.4168,732.862,287.654,714.0679,196.2587,204.1735,250.163,600.3382,522.6425,562.5673,479.3176,1842.974
2021-11-05,1033.2122,713.5765,278.9225,705.7594,200.7626,203.1774,243.0007,593.2294,534.0097,543.4308,470.8993,1764.5834
2021-11-12,1033.7905,729.883,290.5503,722.5459,201.714,201.1843,254.5418,586.0759,538.3376,545.5188,452.6683,1764.8186
2021-11-19,1026.2697,738.1578,282.5578,740.5889,200.3991,206.4162,256.1739,576.4301,552.7585,552.2581,435.4265,1790.718
2021-11-26,1028.7596,716.9504,282.4867,744.9483,191.5317,205.0973,255.1766,577.7057,543.1479,546.2278,434.8912,1772.3919
2021-12-03,1020.4934,710.1663,278.896,764.197,189.6272,204.2364,257.5736,574.6424,533.826,538.3546,464.2196,1760.4053
2021-12-10,1030.3185,691.4189,274.9903,770.5699,188.6711,205.0657,249.9666,586.9384,525.4758,536.4213,452.4735,1782.6119
2021-12-17,1025.2906,689.5705,276.669,768.0979,196.1177,204.1162,253.0973,589.8964,525.2041,542.3157,439.3997,1788.4518
2021-12-24,1005.2253,657.0784,269.6924,761.6494,197.8988,200.5437,255.8523,576.8237,524.681,544.0021,436.4475,1798.7031
2021-12-31,1014.4111,638.4892,272.5095,783.7872,194.9018,197.4784,251.6281,586.6,532.3773,545.2742,433.5365,1859.4369
2022-01-07,1021.8477,639.5601,274.0803,768.9912,196.3219,197.3981,248.657,586.3982,525.4349,519.09,436.6416,1792.2205
2022-01-14,981.4775,621.6903,264.4666,777.3222,194.4326,196.9387,252.0857,563.4683,539.1386,499.5709,435.6233,1826.4356
2022-01-21,993.9677,612.2191,265.081,801.649,191.5637,193.9052,257.3179,566.4148,529.6668,499.0635,429.1916,1764.5095
2022-01-28,998.9562,653.8462,267.5328,788.8297,194.8194,192.059,262.2626,573.4362,524.4594,506.3089,424.2347,1727.1309
2022-02-04,995.7933,635.9737,267.0444,775.4755,186.3678,186.7817,263.7308,581.9214,523.9321,495.7783,411.634,1724.508
2022-02-11,1022.5308,630.3303,257.6244,761.2711,182.8377,187.6308,272.2506,567.695,538.6329,501.1251,418.262,1704.0663
2022-02-18,1024.7274,616.0007,241.7213,776.6961,179.6,189.0515,273.7431,559.5805,538.4699,495.9384,408.9518,1622.1767
2022-02-25,1005.9488,606.3328,238.9775,788.0508,178.7941,187.1573,271.811,562.7691,557.2568,487.8894,411.0049,1638.2186
2022-03-04,995.1824,612.7719,229.6297,802.8611,178.5882,186.4036,272.7665,547.7937,555.4719,479.4297,428.7477,1626.8833
2022-03-11,973.943,617.063,232.1475,789.7992,178.4239,187.8536,272.5571,535.0033,564.7057,489.9568,420.4029,1646.4469
2022-03-18,957.8181,622.52,230.798,762.3782,177.8214,186.0445,277.585,526.8064,560.3395,472.7458,412.1237,1721.0653
2022-03-25,977.3677,597.1413,230.3008,759.4147,177.4941,187.0521,276.6575,509.3554,569.4048,469.3562,423.7546,1679.9758
2022-04-01,973.1145,589.7566,229.2731,751.6673,175.315,191.7514,283.7344,508.2971,557.8365,469.3186,422.0406,1700.9571
2022-04-08,989.5907,587.2136,228.8141,755.4337,173.5823,189.6589,288.7531,511.0256,566.6672,458.6417,423.3512,1718.2487
2022-04-15,953.9589,577.7313,229.6769,760.0779,170.8039,188.4695,290.5896,502.4588,564.87,465.3607,412.336,1713.2164
2022-04-22,967.6295,570.7565,225.0625,760.5469,167.8349,181.5145,296.5315,503.0628,559.0678,453.6247,409.7581,1758.6777
2022-04-29,974.8016,569.7487,224.1315,752.6816,162.4498,178.9991,302.3127,495.0015,567.785,454.1495,425.9451,1781.2073
2022-05-06,973.4983,554.2508,223.3022,757.2195,158.2105,177.542,299.1016,486.6752,558.0217,452.6582,419.1279,1829.2963
2022-05-13,949.4505,544.825,221.8289,729.6885,159.7492,177.2743,295.2047,467.2783,550.3718,451.8287,405.563,1831.0621
2022-05-20,931.0077,540.0661,221.6602,735.0221,165.7103,178.7567,294.8926,470.0167,548.702,464.2423,392.521,1793.3106
2022-05-27,908.7713,528.4642,223.7339,759.1161,159.2907,177.6238,295.3603,471.1416,545.2486,460.7399,374.9492,1791.7469
2022-06-03,877.9466,545.056,235.2378,760.7137,160.9618,181.3859,291.9185,476.2909,538.6999,451.5787,382.8259,1760.6514
2022-06-10,867.6903,543.2534,241.1588,767.9688,159.7824,181.3164,287.1671,479.181,529.6774,457.5329,365.7295,1782.0588
2022-06-17,857.2585,543.1406,259.3256,767.8739,156.7633,178.6844,273.6753,474.3242,536.9368,467.959,347.417,1784.6756
2022-06-24,865.9312,513.0666,262.0607,779.1262,153.5866,176.7304,274.7905,473.4095,525.2806,462.8397,353.1703,1791.7928
2022-07-01,868.1959,505.0884,259.0969,783.6005,152.0502,175.5662,286.9136,465.2016,542.0987,458.36,356.0925,1782.5717
2022-07-08,887.9008,493.5297,247.4689,790.7552,148.882,173.0627,283.529,466.56,540.5937,459.7296,368.7476,1820.8052
2022-07-15,865.2094,491.9885,229.6013,771.112,149.1375,171.0854,283.7662,461.7917,543.287,458.4499,355.4483,1810.5653
2022-07-22,876.7286,489.1235,229.1509,758.8553,148.9812,167.0968,273.6092,463.6672,531.7712,455.0687,355.9567,1793.223
2022-07-29,895.384,494.2474,225.5247,759.7385,149.085,162.1039,280.0556,460.5501,540.6984,454.3293,363.8554,1861.4334
2022-08-05,886.2736,500.7602,221.297,736.7054,149.2081,161.1682,273.2525,465.189,532.9279,451.9547,349.1932,1839.987
2022-08-12,903.3066,498.8487,214.7316,743.0788,149.3774,160.6924,269.095,461.4895,521.1496,441.3198,351.7359,1901.206
